Year,State,BUYER_STATE,BUYER_COUNTY,Population,T_YEAR,MME
2012,Florida,FL,GLADES,13107,2012,1898209.5
2012,Florida,FL,GULF,15718,2012,4012652.9025
2012,Florida,FL,HAMILTON,14708,2012,2549667.4875
2012,Florida,FL,HARDEE,27514,2012,7940830.0613625
2012,Florida,FL,HENDRY,37447,2012,19653150.1875
2012,Florida,FL,HERNANDO,173422,2012,163153660.2901875
2012,Florida,FL,HIGHLANDS,98128,2012,41042597.9634
2012,Florida,FL,HILLSBOROUGH,1277746,2012,855609666.484125
2012,Florida,FL,HOLMES,19804,2012,5462597.16
2012,Florida,FL,INDIAN RIVER,140567,2012,98923324.28561252
2012,Florida,FL,JACKSON,48968,2012,17427980.37
2012,Florida,FL,JEFFERSON,14256,2012,2213915.52
2012,Florida,FL,LAFAYETTE,8804,2012,1295000.2725
2012,Florida,FL,LAKE,303186,2012,156520697.7751875
2012,Florida,FL,LEE,645293,2012,272161035.700275
2012,Florida,FL,LEON,283769,2012,61292559.1104375
2012,Florida,FL,LEVY,40025,2012,28221149.4318
2012,Florida,FL,LIBERTY,8276,2012,764579.25
2012,Florida,FL,MADISON,18907,2012,4504777.44
2012,Florida,FL,MANATEE,333895,2012,219299738.61375
2012,Florida,FL,MARION,335125,2012,175709775.3719625
2012,Florida,FL,MARTIN,148817,2012,85087552.6195125
2012,Florida,FL,MIAMI-DADE,2591035,2012,503313857.81025
2012,Florida,FL,MONROE,74809,2012,47813946.58245
2012,Florida,FL,NASSAU,74629,2012,60370367.055675
2012,Florida,FL,OKALOOSA,190083,2012,64457984.9233875
2012,Florida,FL,OKEECHOBEE,39467,2012,32380212.79635
2012,Florida,FL,ORANGE,1202234,2012,536535590.4659625
2012,Florida,FL,OSCEOLA,287416,2012,126453885.42135
2012,Florida,FL,PALM BEACH,1356545,2012,625882092.60765
2012,Florida,FL,PASCO,470391,2012,345632155.1611875
2012,Florida,FL,PINELLAS,921319,2012,687164807.2971375
2012,Florida,FL,POLK,616158,2012,232197599.44455
2012,Florida,FL,PUTNAM,73263,2012,58549293.5254125
2012,Florida,FL,SANTA ROSA,158512,2012,79863117.23385
2012,Florida,FL,SARASOTA,386147,2012,266242889.0628375
2012,Florida,FL,SEMINOLE,430838,2012,186169025.6092125
2012,Florida,FL,SUMTER,101620,2012,45944804.344275
2012,Florida,FL,SUWANNEE,43656,2012,13754141.5792875
2012,Florida,FL,TAYLOR,22744,2012,10201239.0
2012,Florida,FL,UNION,15212,2012,3553925.9897625
2012,Florida,FL,VOLUSIA,496950,2012,265012354.1039625
2012,Florida,FL,WAKULLA,30818,2012,9747856.447725
2012,Florida,FL,WALTON,57582,2012,32404678.4267625
2012,Florida,FL,WASHINGTON,24892,2012,15658135.787925
