Year,State,BUYER_STATE,BUYER_COUNTY,Population,T_YEAR,MME
2009,California,CA,HUMBOLDT,133744,2009,98652.4047344625
2009,California,CA,IMPERIAL,172008,2009,24505.83457065
2009,California,CA,INYO,18544,2009,7333.630622025
2009,California,CA,KERN,830137,2009,217433.4477182625
2009,California,CA,KINGS,152278,2009,30589.6890427125
2009,California,CA,LAKE,64413,2009,73996.61284657501
2009,California,CA,LASSEN,35160,2009,31692.8623672125
2009,California,CA,LOS ANGELES,9787400,2009,1768168.20045675
2009,California,CA,MADERA,149234,2009,35442.166912725
2009,California,CA,MARIN,250862,2009,78521.0365528125
2009,California,CA,MARIPOSA,18212,2009,4886.8233424875
2009,California,CA,MENDOCINO,87722,2009,54917.6735587875
2009,California,CA,MERCED,252302,2009,64983.7977733875
2009,California,CA,MODOC,9646,2009,4639.9164502125
2009,California,CA,MONO,14008,2009,1382.7080625
2009,California,CA,MONTEREY,410263,2009,132539.8881884625
2009,California,CA,NAPA,135280,2009,42024.6921542625
2009,California,CA,NEVADA,98591,2009,56296.243937025
2009,California,CA,ORANGE,2987177,2009,714669.3697132875
2009,California,CA,PLACER,343810,2009,182828.237815125
2009,California,CA,PLUMAS,20169,2009,12114.5942311125
2009,California,CA,RIVERSIDE,2146725,2009,526583.1992239875
2009,California,CA,SACRAMENTO,1408601,2009,565487.1227860125
2009,California,CA,SAN BENITO,54436,2009,14471.2335270375
2009,California,CA,SAN BERNARDINO,2013960,2009,510512.15367135
2009,California,CA,SAN DIEGO,3061203,2009,799298.1732903376
2009,California,CA,SAN FRANCISCO,801922,2009,271362.4024116375
2009,California,CA,SAN JOAQUIN,677736,2009,199082.9383348875
2009,California,CA,SAN LUIS OBISPO,268145,2009,112457.8968647625
2009,California,CA,SAN MATEO,713617,2009,150108.12019215
2009,California,CA,SANTA BARBARA,420356,2009,147026.7853774125
2009,California,CA,SANTA CLARA,1765137,2009,227854.65009555
2009,California,CA,SANTA CRUZ,260009,2009,84919.6179072
2009,California,CA,SHASTA,177279,2009,136174.2049692375
2009,California,CA,SIERRA,3248,2009,834.83037
2009,California,CA,SISKIYOU,44788,2009,28258.384440225
2009,California,CA,SOLANO,410290,2009,124866.1379074125
2009,California,CA,SONOMA,479479,2009,188771.8651718625
2009,California,CA,STANISLAUS,511536,2009,302930.0093311875
2009,California,CA,SUTTER,94366,2009,76640.7883940625
2009,California,CA,TEHAMA,62891,2009,33840.5308924875
2009,California,CA,TRINITY,13762,2009,7582.315170225
2009,California,CA,TULARE,436987,2009,119838.2533945125
2009,California,CA,TUOLUMNE,55845,2009,48822.7736587875
2009,California,CA,VENTURA,815130,2009,212540.0340316125
2009,California,CA,YOLO,199791,2009,48538.738051575
2009,California,CA,YUBA,71607,2009,38162.0784722625
2009,Nevada,NV,CHURCHILL,25067,2009,10355.9761095375
2009,Nevada,NV,CLARK,1939407,2009,1240093.8744324376
2009,Nevada,NV,DOUGLAS,46965,2009,22560.59817795
2009,Nevada,NV,ELKO,48445,2009,13289.2412063625
2009,Nevada,NV,EUREKA,1926,2009,0.0
2009,Nevada,NV,HUMBOLDT,16290,2009,4355.0214375
2009,Nevada,NV,LANDER,5660,2009,1812.23913
2009,Nevada,NV,LINCOLN,5246,2009,1598.9032275
2009,Nevada,NV,LYON,51819,2009,17795.263552425
2009,Nevada,NV,MINERAL,4769,2009,2340.3651
2009,Nevada,NV,NYE,44446,2009,45736.1970025125
2009,Nevada,NV,PERSHING,6731,2009,0.0
2009,Nevada,NV,WASHOE,417722,2009,157621.2471539625
2009,Nevada,NV,WHITE PINE,9900,2009,6971.53182
2009,New York,NY,ALBANY,304733,2009,61450.36623045
2009,New York,NY,ALLEGANY,48969,2009,14017.792260675
2009,New York,NY,BRONX,1376261,2009,306106.924098025
2009,New York,NY,BROOME,200935,2009,74612.91402975
2009,New York,NY,CATTARAUGUS,80491,2009,26824.40733
2009,New York,NY,CAYUGA,80172,2009,18814.9815083625
2009,New York,NY,CHAUTAUQUA,135197,2009,47855.128725225
2009,New York,NY,CHEMUNG,88849,2009,25693.1181375
2009,New York,NY,CHENANGO,50639,2009,14471.9640340875
2009,New York,NY,CLINTON,82280,2009,27004.357207725
2009,New York,NY,COLUMBIA,63023,2009,19401.0814509
2009,New York,NY,CORTLAND,49358,2009,17047.353675000002
2009,New York,NY,DELAWARE,48182,2009,14433.7047638625
2009,New York,NY,DUTCHESS,296887,2009,95471.7653912625
2009,New York,NY,ERIE,919334,2009,378776.2580206125
2009,New York,NY,ESSEX,39478,2009,7456.862247225
2009,New York,NY,FRANKLIN,51706,2009,13647.0529538625
2009,New York,NY,FULTON,55558,2009,11009.9128425
2009,New York,NY,GENESEE,59932,2009,25011.9690790875
2009,New York,NY,GREENE,49372,2009,22126.56809295
2009,New York,NY,HAMILTON,4858,2009,2.1189
2009,New York,NY,HERKIMER,64381,2009,19215.17374545
2009,New York,NY,JEFFERSON,115023,2009,23620.412107725
2009,New York,NY,KINGS,2487751,2009,399429.5075264875
2009,New York,NY,LEWIS,27047,2009,4912.46655
2009,New York,NY,LIVINGSTON,65420,2009,14603.7222038625
2009,New York,NY,MADISON,73169,2009,18101.0112415875
2009,New York,NY,MONROE,743386,2009,237986.0665211625
2009,New York,NY,MONTGOMERY,50001,2009,11498.8589893125
2009,New York,NY,NASSAU,1332088,2009,506106.57557908754
2009,New York,NY,NEW YORK,1583431,2009,521433.429873425
2009,New York,NY,NIAGARA,216043,2009,98092.1622243
2009,New York,NY,ONEIDA,234619,2009,69237.8104395
2009,New York,NY,ONONDAGA,465633,2009,143644.5531379125
2009,New York,NY,ONTARIO,107214,2009,31020.3313161
2009,New York,NY,ORANGE,372079,2009,134678.04634995
2009,New York,NY,ORLEANS,42975,2009,11528.9755425
2009,New York,NY,OSWEGO,122055,2009,36660.23178225
2009,New York,NY,OTSEGO,62280,2009,21243.2058120375
2009,New York,NY,PUTNAM,99666,2009,21076.020758625
2009,New York,NY,QUEENS,2217166,2009,284885.3765506125
2009,New York,NY,RENSSELAER,159150,2009,32348.487309075
2009,New York,NY,RICHMOND,466965,2009,300323.26640605
2009,New York,NY,ROCKLAND,308652,2009,87329.621699025
2009,New York,NY,SARATOGA,218652,2009,41405.1040968
2009,New York,NY,SCHENECTADY,154050,2009,25826.18914155
2009,New York,NY,SCHOHARIE,32776,2009,9476.0796713625
2009,New York,NY,SCHUYLER,18398,2009,5785.3419375
2009,New York,NY,SENECA,35286,2009,6648.594682725
2009,New York,NY,STEUBEN,98949,2009,23800.6243554375
2009,New York,NY,SUFFOLK,1487206,2009,596364.6692141
2009,New York,NY,SULLIVAN,77647,2009,39481.460202675
2009,New York,NY,TIOGA,51236,2009,12972.8649675
2009,New York,NY,TOMPKINS,101497,2009,32607.90571545
2009,New York,NY,ULSTER,182638,2009,63564.142018125
2009,New York,NY,WARREN,65694,2009,23354.7250588125
2009,New York,NY,WASHINGTON,63077,2009,14315.91731295
2009,New York,NY,WAYNE,93643,2009,24760.48338795
2009,New York,NY,WESTCHESTER,944201,2009,194680.2483981
2009,New York,NY,WYOMING,42236,2009,11161.7950275
2009,New York,NY,YATES,25303,2009,5040.750975
2010,California,CA,ALAMEDA,1510271,2010,605427.1406673375
2010,California,CA,AMADOR,38091,2010,23677.3600924875
2010,California,CA,BUTTE,220000,2010,209052.9274958625
2010,California,CA,CALAVERAS,45578,2010,27052.208251275
2010,California,CA,COLUSA,21419,2010,8987.2777354125
2010,California,CA,CONTRA COSTA,1049025,2010,334876.2289438125
2010,California,CA,DEL NORTE,28610,2010,18456.0035440875
2010,California,CA,EL DORADO,181058,2010,79602.6002822625
2010,California,CA,FRESNO,930450,2010,290242.7494581
2010,California,CA,GLENN,28122,2010,14352.2596875
2010,California,CA,HUMBOLDT,134623,2010,97970.8774753875
2010,California,CA,IMPERIAL,174528,2010,26213.8787761125
2010,California,CA,INYO,18546,2010,6279.7458684
2010,California,CA,KERN,839631,2010,234318.668477775
2010,California,CA,KINGS,152982,2010,32869.1401111125
2010,California,CA,LAKE,64665,2010,77491.6779588375
2010,California,CA,LASSEN,34895,2010,31080.8241252
2010,California,CA,LOS ANGELES,9818605,2010,1790539.2903128625
2010,California,CA,MADERA,150865,2010,37295.9191313625
2010,California,CA,MARIN,252409,2010,76680.1257726375
2010,California,CA,MARIPOSA,18251,2010,4743.514313175
2010,California,CA,MENDOCINO,87841,2010,54022.918156275
2010,California,CA,MERCED,255793,2010,69691.02425475
2010,California,CA,MODOC,9686,2010,5126.5978393125
2010,California,CA,MONO,14202,2010,1728.5767163625
2010,California,CA,MONTEREY,415057,2010,138703.48055835
2010,California,CA,NAPA,136484,2010,42561.029548125
2010,California,CA,NEVADA,98764,2010,59582.1292702125
2010,California,CA,ORANGE,3010232,2010,714471.8830195125
2010,California,CA,PLACER,348432,2010,188597.00345895
2010,California,CA,PLUMAS,20007,2010,12628.377572025
2010,California,CA,RIVERSIDE,2189641,2010,568241.4991114126
2010,California,CA,SACRAMENTO,1418788,2010,558867.7038808125
2010,California,CA,SAN BENITO,55269,2010,15504.4384470375
2010,California,CA,SAN BERNARDINO,2035210,2010,529589.9301355125
2010,California,CA,SAN DIEGO,3095313,2010,827663.7055014
2010,California,CA,SAN FRANCISCO,805235,2010,276915.3839407875
2010,California,CA,SAN JOAQUIN,685306,2010,220648.4890796625
2010,California,CA,SAN LUIS OBISPO,269637,2010,116469.755279475
2010,California,CA,SAN MATEO,718451,2010,168516.167540625
2010,California,CA,SANTA BARBARA,423895,2010,149592.92726058752
2010,California,CA,SANTA CLARA,1781642,2010,230839.6661185875
2010,California,CA,SANTA CRUZ,262382,2010,93902.0014985625
2010,California,CA,SHASTA,177223,2010,146342.5290973875
2010,California,CA,SIERRA,3240,2010,1339.23393
2010,California,CA,SISKIYOU,44900,2010,29704.02207
2010,California,CA,SOLANO,413344,2010,136288.1535514875
2010,California,CA,SONOMA,483878,2010,196507.60619523752
